103892019,UGO6FITO5U,https://development-prakerja.oss-ap-southeast-5-internal.aliyuncs.com/103892019-222606-1715821206573301906.jpeg,2024-05-18 20:41:25,3,0,G000000006FFC20240516000000430016017026
5036619,ESTRLYTGRN,https://development-prakerja.oss-ap-southeast-5-internal.aliyuncs.com/5036619-315112-1715821207731286461.jpeg,2024-05-18 20:51:24,4,0,G000000006FFC20240516000000430015631310
10799347,ID2KLK366R,https://development-prakerja.oss-ap-southeast-5-internal.aliyuncs.com/10799347-608270-1697196217418868028.jpeg,2024-05-18 22:05:56,5,0,G000000006FFC20231013000000115479151294
10799347,ID2KLK366R,https://development-prakerja.oss-ap-southeast-5-internal.aliyuncs.com/10799347-849609-1697619987558075702.jpeg,2024-05-18 22:05:59,6,0,G000000006FFC20231018000000116696712396
10799347,ID2KLK366R,https://development-prakerja.oss-ap-southeast-5-internal.aliyuncs.com/10799347-641209-1697620009906542409.jpeg,2024-05-18 22:06:03,7,0,G000000006FFC20231018000000116696769587
268588,STATE-GTGFRI,https://development-prakerja.oss-ap-southeast-5-internal.aliyuncs.com/268588-364984-1700795471447971772.jpeg,2024-05-18 22:08:40,8,0,G000000006FFC20231124000000129070908388
268588,STATE-GTGFRI,https://development-prakerja.oss-ap-southeast-5-internal.aliyuncs.com/268588-670483-1700795514909230446.jpeg,2024-05-18 22:08:45,9,0,G000000006FFC20231124000000129071398376
268588,STATE-GTGFRI,https://development-prakerja.oss-ap-southeast-5-internal.aliyuncs.com/268588-172921-1700795549142634939.jpeg,2024-05-18 22:08:48,10,0,G000000006FFC20231124000000129071825502
105982096,STATE-V9LWFC,https://development-prakerja.oss-ap-southeast-5-internal.aliyuncs.com/105982096-148400-1702459960076001052.jpeg,2024-05-18 22:08:55,11,0,G000000006FFC20231213000000139585550368
106104182,STATE-B0O6GQ,https://development-prakerja.oss-ap-southeast-5-internal.aliyuncs.com/106104182-483271-1704352331674163341.jpeg,2024-05-18 22:10:27,12,0,G000000006FFC20240104000000150672733872
106472164,G20LYG6Y9P,https://development-prakerja.oss-ap-southeast-5-internal.aliyuncs.com/106472164-819149-1709464109583857732.jpeg,2024-05-18 22:10:52,15,0,G000000006FFC20240303000000204937124080
103825324,4BND2YU6UD,https://development-prakerja.oss-ap-southeast-5-internal.aliyuncs.com/103825324-158468-1709469584609820260.jpeg,2024-05-18 22:15:41,34,0,G000000006FFC20240303000000205066920180
106131387,7LEDD5ZEQJ,https://development-prakerja.oss-ap-southeast-5-internal.aliyuncs.com/106131387-705698-1709510514287393210.jpeg,2024-05-18 22:15:47,37,0,G000000006FFC20240304000000205492138306
105936140,STATE-UFTOMK,https://development-prakerja.oss-ap-southeast-5-internal.aliyuncs.com/105936140-523691-1704958133903136647.jpeg,2024-05-18 22:16:12,38,0,G000000006FFC20240111000000155277223055
105936140,STATE-UFTOMK,https://development-prakerja.oss-ap-southeast-5-internal.aliyuncs.com/105936140-650014-1704958161919093645.jpeg,2024-05-18 22:16:13,39,0,G000000006FFC20240111000000155277676139
105936140,STATE-UFTOMK,https://development-prakerja.oss-ap-southeast-5-internal.aliyuncs.com/105936140-722144-1704958198579020710.jpeg,2024-05-18 22:16:15,40,0,G000000006FFC20240111000000155278398668
106108391,STATE-FG5MCG,https://development-prakerja.oss-ap-southeast-5-internal.aliyuncs.com/106108391-472755-1705053602120353202.jpeg,2024-05-18 22:16:29,46,0,G000000006FFC20240112000000156068543909
106108391,STATE-FG5MCG,https://development-prakerja.oss-ap-southeast-5-internal.aliyuncs.com/106108391-204993-1705053628311234521.jpeg,2024-05-18 22:16:31,49,0,G000000006FFC20240112000000156068834213
106108391,STATE-FG5MCG,https://development-prakerja.oss-ap-southeast-5-internal.aliyuncs.com/106108391-522307-1705053704386948868.jpeg,2024-05-18 22:16:33,51,0,G000000006FFC20240112000000156069656489
106293721,MEJ0OD6PIZ,https://development-prakerja.oss-ap-southeast-5-internal.aliyuncs.com/106293721-493470-1709510647952811270.jpeg,2024-05-18 22:16:33,52,0,G000000006FFC20240304000000205496527370
